year,snapshot_timestamp,scope,tile_row,tile_column,subdivision_depth,subdivision_id,bbox,feature_count,source,timestamp,filter,endpoint_name,endpoint,documentation,attribution,server_generator,duplicate_tile_features_removed,unsupported_or_empty_geometries,raw_cache_directory,reuses_step23a_cache
2023,2023-06-30T00:00:00Z,tile_or_subtile,0.0,3.0,0.0,root,"114.2584404,22.1747591,114.4016187,22.2781272",247,cached,2023-06-30T00:00:00Z,"way[""highway""]",cached_previous_download,not_requeried,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.11 87bfad18,,,data\raw\step23a_osm_2023,True
2023,2023-06-30T00:00:00Z,tile_or_subtile,1.0,0.0,0.0,root,"113.8289055,22.2781272,113.9720838,22.3814954",5037,cached,2023-06-30T00:00:00Z,"way[""highway""]",cached_previous_download,not_requeried,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.11 87bfad18,,,data\raw\step23a_osm_2023,True
2023,2023-06-30T00:00:00Z,tile_or_subtile,1.0,1.0,0.0,root,"113.9720838,22.2781272,114.1152621,22.3814954",10176,cached,2023-06-30T00:00:00Z,"way[""highway""]",cached_previous_download,not_requeried,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.11 87bfad18,,,data\raw\step23a_osm_2023,True
2023,2023-06-30T00:00:00Z,tile_or_subtile,1.0,2.0,0.0,root,"114.1152621,22.2781272,114.2584404,22.3814954",56096,cached,2023-06-30T00:00:00Z,"way[""highway""]",cached_previous_download,not_requeried,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.11 87bfad18,,,data\raw\step23a_osm_2023,True
2023,2023-06-30T00:00:00Z,tile_or_subtile,1.0,3.0,0.0,root,"114.2584404,22.2781272,114.4016187,22.3814954",4246,cached,2023-06-30T00:00:00Z,"way[""highway""]",cached_previous_download,not_requeried,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.11 87bfad18,,,data\raw\step23a_osm_2023,True
2023,2023-06-30T00:00:00Z,tile_or_subtile,2.0,0.0,0.0,root,"113.8289055,22.3814954,113.9720838,22.4848635",2980,cached,2023-06-30T00:00:00Z,"way[""highway""]",cached_previous_download,not_requeried,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23a_osm_2023,True
2023,2023-06-30T00:00:00Z,tile_or_subtile,2.0,1.0,0.0,root,"113.9720838,22.3814954,114.1152621,22.4848635",17880,cached,2023-06-30T00:00:00Z,"way[""highway""]",cached_previous_download,not_requeried,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23a_osm_2023,True
2023,2023-06-30T00:00:00Z,tile_or_subtile,2.0,2.0,0.0,root,"114.1152621,22.3814954,114.2584404,22.4848635",20650,cached,2023-06-30T00:00:00Z,"way[""highway""]",cached_previous_download,not_requeried,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23a_osm_2023,True
2023,2023-06-30T00:00:00Z,tile_or_subtile,2.0,3.0,0.0,root,"114.2584404,22.3814954,114.4016187,22.4848635",1842,cached,2023-06-30T00:00:00Z,"way[""highway""]",cached_previous_download,not_requeried,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23a_osm_2023,True
2023,2023-06-30T00:00:00Z,tile_or_subtile,3.0,0.0,0.0,root,"113.8289055,22.4848635,113.9720838,22.5882316",13113,cached,2023-06-30T00:00:00Z,"way[""highway""]",cached_previous_download,not_requeried,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23a_osm_2023,True
2023,2023-06-30T00:00:00Z,tile_or_subtile,3.0,1.0,0.0,root,"113.9720838,22.4848635,114.1152621,22.5882316",13381,cached,2023-06-30T00:00:00Z,"way[""highway""]",cached_previous_download,not_requeried,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.11 87bfad18,,,data\raw\step23a_osm_2023,True
2023,2023-06-30T00:00:00Z,tile_or_subtile,3.0,2.0,0.0,root,"114.1152621,22.4848635,114.2584404,22.5882316",11247,cached,2023-06-30T00:00:00Z,"way[""highway""]",cached_previous_download,not_requeried,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23a_osm_2023,True
2023,2023-06-30T00:00:00Z,tile_or_subtile,3.0,3.0,0.0,root,"114.2584404,22.4848635,114.4016187,22.5882316",381,cached,2023-06-30T00:00:00Z,"way[""highway""]",cached_previous_download,not_requeried,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23a_osm_2023,True
2023,2023-06-30T00:00:00Z,combined_unique_features,,,,,union_of_16_tiles,169330,deduplicated_by_osm_id,2023-06-30T00:00:00Z,"way[""highway""]",multiple_or_cached,https://maps.mail.ru/osm/tools/overpass/api/interpreter;https://overpass-api.de/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,© OpenStreetMap contributors,,1525.0,,data\raw\step23a_osm_2023,True
2023,2023-06-30T00:00:00Z,combined_unique_ways,,,,,union_of_16_tiles,169330,deduplicated_by_osm_id,2023-06-30T00:00:00Z,"way[""highway""]",multiple_or_cached,https://maps.mail.ru/osm/tools/overpass/api/interpreter;https://overpass-api.de/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,© OpenStreetMap contributors,,0.0,0.0,data\raw\step23a_osm_2023,True
2024,2024-06-30T00:00:00Z,tile_or_subtile,0.0,0.0,0.0,root,"113.8289055,22.1747591,113.9720838,22.2781272",1730,downloaded,2024-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2024,False
2024,2024-06-30T00:00:00Z,tile_or_subtile,0.0,1.0,0.0,root,"113.9720838,22.1747591,114.1152621,22.2781272",1399,downloaded,2024-06-30T00:00:00Z,"way[""highway""]",openstreetmap_main,https://overpass-api.de/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.11 87bfad18,,,data\raw\step23b_osm_history\2024,False
2024,2024-06-30T00:00:00Z,tile_or_subtile,0.0,2.0,0.0,root,"114.1152621,22.1747591,114.2584404,22.2781272",12423,downloaded,2024-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2024,False
2024,2024-06-30T00:00:00Z,tile_or_subtile,0.0,3.0,0.0,root,"114.2584404,22.1747591,114.4016187,22.2781272",272,downloaded,2024-06-30T00:00:00Z,"way[""highway""]",openstreetmap_main,https://overpass-api.de/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.11 87bfad18,,,data\raw\step23b_osm_history\2024,False
2024,2024-06-30T00:00:00Z,tile_or_subtile,1.0,0.0,0.0,root,"113.8289055,22.2781272,113.9720838,22.3814954",5690,downloaded,2024-06-30T00:00:00Z,"way[""highway""]",openstreetmap_main,https://overpass-api.de/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.11 87bfad18,,,data\raw\step23b_osm_history\2024,False
2024,2024-06-30T00:00:00Z,tile_or_subtile,1.0,1.0,0.0,root,"113.9720838,22.2781272,114.1152621,22.3814954",11043,downloaded,2024-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2024,False
2024,2024-06-30T00:00:00Z,tile_or_subtile,1.0,2.0,0.0,root,"114.1152621,22.2781272,114.2584404,22.3814954",64555,downloaded,2024-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2024,False
2024,2024-06-30T00:00:00Z,tile_or_subtile,1.0,3.0,0.0,root,"114.2584404,22.2781272,114.4016187,22.3814954",4701,downloaded,2024-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2024,False
2024,2024-06-30T00:00:00Z,tile_or_subtile,2.0,0.0,0.0,root,"113.8289055,22.3814954,113.9720838,22.4848635",3394,downloaded,2024-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2024,False
2024,2024-06-30T00:00:00Z,tile_or_subtile,2.0,1.0,0.0,root,"113.9720838,22.3814954,114.1152621,22.4848635",18953,downloaded,2024-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2024,False
2024,2024-06-30T00:00:00Z,tile_or_subtile,2.0,2.0,0.0,root,"114.1152621,22.3814954,114.2584404,22.4848635",22890,downloaded,2024-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2024,False
2024,2024-06-30T00:00:00Z,tile_or_subtile,2.0,3.0,0.0,root,"114.2584404,22.3814954,114.4016187,22.4848635",2338,downloaded,2024-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2024,False
2024,2024-06-30T00:00:00Z,tile_or_subtile,3.0,0.0,0.0,root,"113.8289055,22.4848635,113.9720838,22.5882316",14167,downloaded,2024-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2024,False
2024,2024-06-30T00:00:00Z,tile_or_subtile,3.0,1.0,0.0,root,"113.9720838,22.4848635,114.1152621,22.5882316",14275,downloaded,2024-06-30T00:00:00Z,"way[""highway""]",openstreetmap_main,https://overpass-api.de/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.11 87bfad18,,,data\raw\step23b_osm_history\2024,False
2024,2024-06-30T00:00:00Z,tile_or_subtile,3.0,2.0,0.0,root,"114.1152621,22.4848635,114.2584404,22.5882316",12523,downloaded,2024-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2024,False
2024,2024-06-30T00:00:00Z,tile_or_subtile,3.0,3.0,0.0,root,"114.2584404,22.4848635,114.4016187,22.5882316",506,downloaded,2024-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2024,False
2024,2024-06-30T00:00:00Z,combined_unique_features,,,,,union_of_16_tiles,189220,deduplicated_by_osm_id,2024-06-30T00:00:00Z,"way[""highway""]",multiple_or_cached,https://maps.mail.ru/osm/tools/overpass/api/interpreter;https://overpass-api.de/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,© OpenStreetMap contributors,,1639.0,,data\raw\step23b_osm_history\2024,False
2024,2024-06-30T00:00:00Z,combined_unique_ways,,,,,union_of_16_tiles,189220,deduplicated_by_osm_id,2024-06-30T00:00:00Z,"way[""highway""]",multiple_or_cached,https://maps.mail.ru/osm/tools/overpass/api/interpreter;https://overpass-api.de/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,© OpenStreetMap contributors,,0.0,0.0,data\raw\step23b_osm_history\2024,False
